,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
2279,South Lebanon,39.37,-84.21,5.56,41,1,3.1,US,1604371278
2280,St Mary's,56.49,-3.01,7.0,81,75,8.7,GB,1604371278
2281,Stow,41.16,-81.44,5.0,35,1,5.1,US,1604371143
2282,Streetsboro,41.24,-81.35,5.0,35,1,5.1,US,1604371278
2283,Strongsville,41.31,-81.84,6.11,35,20,8.2,US,1604371272
2284,Sunbury,-37.58,144.73,29.44,34,0,9.8,AU,1604371278
2285,Sylvania,41.72,-83.71,6.11,41,1,5.1,US,1604371056
2286,Toledo,39.83,-4.0,16.11,70,73,1.63,ES,1604371278
2287,Toledo,39.83,-4.0,16.11,70,73,1.63,ES,1604371278
2288,Twinsburg,41.31,-81.44,5.56,35,1,5.1,US,1604371279
2289,Uniontown,39.9,-79.72,2.78,36,33,1.34,US,1604371279
2290,Upper Arlington,39.99,-83.06,5.56,38,1,6.7,US,1604371279
2291,Vandalia,39.89,-84.2,5.0,44,20,6.2,US,1604371279
2292,Wadsworth,41.03,-81.73,4.44,47,7,2.68,US,1604371273
2293,Waverly,42.74,-84.62,6.67,48,1,6.7,US,1604371236
2294,West Chester,39.96,-75.61,3.33,59,1,2.1,US,1604371279
2295,West Unity,41.59,-84.44,5.56,41,1,4.1,US,1604371279
2296,Westerville,40.13,-82.93,5.56,38,1,6.7,US,1604371200
2297,Whitehall,39.97,-82.89,5.56,38,1,4.6,US,1604371279
2298,Willoughby,41.64,-81.41,7.78,33,1,9.8,US,1604371280
2299,Woodmere,40.63,-73.71,5.56,54,30,2.24,US,1604371280
2300,Wooster,40.81,-81.94,4.0,38,1,7.2,US,1604371280
2301,Worthington,40.09,-83.02,5.0,38,1,6.7,US,1604371280
2302,Wright-Patterson AFB,39.81,-84.06,5.56,35,20,7.2,US,1604371280
2303,Youngstown,41.1,-80.65,4.44,38,40,7.7,US,1604370987
2304,Zanesville,39.94,-82.01,4.0,41,1,2.6,US,1604371280
2305,Ardmore,34.17,-97.14,12.78,57,1,1.5,US,1604371280
2306,Bartlesville,36.75,-95.98,11.0,53,1,3.6,US,1604371280
2307,Broken Arrow,36.05,-95.79,12.22,70,1,4.57,US,1604371280
2308,Edmond,35.65,-97.48,15.56,50,1,5.7,US,1604371280
2309,Enid,36.4,-97.88,13.33,87,1,4.6,US,1604371280
2310,Glenpool,35.96,-96.01,12.22,70,1,4.54,US,1604371009
2311,Lawton,34.61,-98.39,13.0,58,1,2.6,US,1604371191
2312,Midwest City,35.45,-97.4,15.56,54,1,3.6,US,1604371281
2313,Moore,35.34,-97.49,14.44,50,1,3.1,US,1604371281
2314,Norman,35.22,-97.44,13.0,50,1,3.1,US,1604371135
2315,Oklahoma City,35.47,-97.52,15.56,50,1,5.7,US,1604371178
2316,Oklahoma City,35.47,-97.52,15.56,50,1,5.7,US,1604371178
2317,Owasso,36.27,-95.85,14.0,41,1,4.6,US,1604371252
2318,Ponca City,36.71,-97.09,14.0,50,1,2.6,US,1604371281
2319,Sand Springs,36.14,-96.11,16.0,62,1,2.6,US,1604371281
2320,Tulsa,36.1,-95.9,12.22,70,1,4.55,US,1604371273
2321,Warr Acres,35.52,-97.62,15.56,50,1,5.7,US,1604371282
2322,Yukon,35.51,-97.76,15.56,66,0,4.6,US,1604371193
2323,Aloha,45.49,-122.87,12.78,78,92,0.43,US,1604371132
2324,Baker City,44.77,-117.83,8.0,36,1,1.64,US,1604371282
2325,Beaverton,45.49,-122.8,13.0,57,1,0.65,US,1604371249
2326,Bend,44.06,-121.32,14.0,30,1,1.93,US,1604371282
2327,Brookings,44.31,-96.8,9.0,52,1,2.1,US,1604371282
2328,Canby,45.26,-122.69,12.78,76,1,1.21,US,1604371282
2329,Clackamas,45.25,-122.17,13.33,77,94,1.97,US,1604371282
2330,Coos Bay,43.37,-124.22,10.0,93,90,2.6,US,1604371282
2331,Corvallis,44.56,-123.26,11.11,93,1,1.07,US,1604371283
2332,Eugene,44.05,-123.09,13.33,81,75,0.84,US,1604371166
2333,Fairview,40.81,-74.0,6.0,52,1,3.6,US,1604371251
2334,Forest Grove,45.52,-123.11,11.67,81,1,0.7,US,1604371283
2335,Forest Grove,45.52,-123.11,11.67,81,1,0.7,US,1604371283
2336,Grants Pass,42.44,-123.33,16.11,51,20,0.77,US,1604370988
2337,Gresham,45.5,-122.43,13.33,58,20,2.6,US,1604371283
2338,Happy Valley,45.45,-122.53,13.0,58,20,2.6,US,1604371283
2339,Hermiston,45.84,-119.29,10.0,57,1,2.1,US,1604371283
2340,Hillsboro,45.52,-122.99,12.22,81,93,1.34,US,1604371179
2341,Hood River,45.71,-121.52,10.0,81,1,0.51,US,1604371070
2342,Keizer,44.99,-123.03,11.67,76,1,1.2,US,1604371151
2343,Klamath Falls,42.22,-121.78,11.67,42,1,1.02,US,1604371284
2344,La Grande,45.32,-118.09,16.0,25,1,7.7,US,1604371284
2345,Lake Oswego,45.42,-122.67,13.0,58,20,2.6,US,1604371035
2346,Lincoln City,44.96,-124.02,11.11,97,100,2.62,US,1604371284
2347,Chennai,13.09,80.28,28.0,94,40,1.5,IN,1604371273
2348,McMinnville,45.21,-123.2,11.67,81,1,0.56,US,1604371023
2349,Milwaukie,45.45,-122.64,13.0,58,20,2.6,US,1604371256
2350,Molalla,45.15,-122.58,12.0,76,1,1.74,US,1604371284
2351,Newberg,45.3,-122.97,12.0,76,1,0.39,US,1604371284
2352,North Bend,43.41,-124.22,11.11,93,90,2.6,US,1604371285
2353,Oak Grove,45.42,-122.64,13.0,58,20,2.6,US,1604371061
2354,Oregon City,45.36,-122.61,12.78,76,1,1.24,US,1604371285
2355,Pendleton,45.67,-118.79,9.0,70,1,1.5,US,1604371285
2356,Portland,45.52,-122.68,13.0,58,20,2.6,US,1604370942
2357,Prineville,44.3,-120.83,11.0,34,75,1.11,US,1604371285
2358,Redmond,47.67,-122.12,15.0,81,100,2.03,US,1604371048
2359,Roseburg,43.22,-123.34,16.0,55,1,0.23,US,1604371143
2360,Sandy City,40.57,-111.86,12.22,43,1,1.28,US,1604371285
2361,Scappoose,45.75,-122.88,11.67,87,1,0.41,US,1604371189
2362,Sherwood,34.82,-92.22,8.0,65,1,2.4,US,1604371170
2363,Silverton,45.01,-122.78,11.67,88,80,2.12,US,1604371286
2364,St Helens,53.45,-2.73,8.0,65,0,3.6,GB,1604371286
2365,St Helens,53.45,-2.73,8.0,65,0,3.6,GB,1604371286
2366,Stayton,44.8,-122.79,11.11,88,90,0.45,US,1604371286
2367,Sunriver,43.88,-121.44,11.11,41,0,1.45,US,1604371286
2368,Sweet Home,44.4,-122.74,11.11,90,84,1.76,US,1604371286
2369,The Dalles,45.59,-121.18,10.0,61,1,1.5,US,1604371286
2370,Tigard,45.43,-122.77,12.78,80,90,0.84,US,1604371286
2371,Tillamook,45.46,-123.84,10.0,93,90,2.01,US,1604371286
2372,Troutdale,45.54,-122.39,13.33,58,20,2.6,US,1604371125
2373,Tualatin,45.38,-122.76,12.78,76,1,0.94,US,1604371027
2374,Warrenton,-28.11,24.85,19.35,37,100,6.21,ZA,1604371287
2375,West Linn,45.37,-122.61,12.78,76,1,1.23,US,1604371287
2376,Wilsonville,45.3,-122.77,12.78,76,1,1.02,US,1604371287
2377,Wood Village,45.53,-122.42,13.33,58,20,2.6,US,1604371287
2378,Woodburn,45.14,-122.86,11.11,75,81,0.45,US,1604371287
2379,Allentown,40.61,-75.49,3.33,59,1,3.1,US,1604371042
2380,Beaver,40.7,-80.3,5.0,35,1,6.7,US,1604371287
2381,Belle Vernon,40.13,-79.87,4.44,42,39,1.79,US,1604371287
2382,Bethel Park,40.33,-80.04,5.0,41,20,8.7,US,1604371288
2383,Bloomsburg,41.0,-76.45,2.78,61,12,3.13,US,1604371288
2384,Bowmansville,40.2,-76.02,3.33,56,0,2.24,US,1604371288
2385,Breezewood,34.07,-82.15,3.0,93,1,1.13,US,1604371288
2386,Bridgeville,40.36,-80.11,5.0,41,20,8.7,US,1604371288
2387,Brookhaven,31.58,-90.44,6.67,88,0,1.67,US,1604371260
2388,Broomall,39.98,-75.36,5.0,59,1,2.1,US,1604371288
2389,Bryn Mawr,40.3,-80.09,5.0,41,20,8.7,US,1604371288
2390,Butler,39.45,-84.57,6.0,35,1,2.6,US,1604371288
2391,Camp Hill,40.24,-76.92,4.0,41,1,4.45,US,1604371288
2392,Canonsburg,40.26,-80.19,5.0,38,20,4.6,US,1604371077
2393,Carlisle,40.2,-77.19,3.89,49,25,4.91,US,1604371289
2394,Chalfont,40.29,-75.21,3.89,51,1,3.1,US,1604371245
2395,Chambersburg,39.94,-77.66,6.0,33,1,3.6,US,1604371110
2396,Cheltenham,51.9,-2.08,7.22,84,67,0.45,GB,1604371252
2397,Clarion,41.21,-79.39,3.33,51,20,8.2,US,1604371289
2398,Clarks Summit,41.49,-75.71,3.0,55,1,6.7,US,1604371289
2399,Collegeville,40.19,-75.45,3.33,51,1,4.6,US,1604371106
2400,Conshohocken,40.08,-75.3,4.44,55,1,2.6,US,1604371184
2401,Devon,50.75,-3.75,7.0,93,40,3.6,GB,1604371289
2402,Dickson City,41.47,-75.61,3.0,55,1,6.7,US,1604371179
2403,Doylestown,40.31,-75.13,3.33,51,1,3.1,US,1604371035
2404,Dresher,40.14,-75.17,3.89,55,1,2.6,US,1604371290
2405,East Norriton,40.15,-75.34,3.89,55,1,2.6,US,1604371290
2406,Edgemont,51.13,-114.14,17.0,13,75,6.2,CA,1604371290
2407,Elverson,40.16,-75.83,3.89,71,0,0.45,US,1604371290
2408,Enola,40.29,-76.93,4.0,41,1,4.28,US,1604371290
2409,Ephrata,40.18,-76.18,3.33,51,1,3.1,US,1604371200
2410,Exton,40.03,-75.62,3.33,59,1,2.1,US,1604371290
2411,Fayette,38.05,-84.45,3.0,47,1,4.1,US,1604371290
2412,Feasterville,40.14,-75.01,4.44,59,0,5.98,US,1604371291
2413,Flourtown,40.1,-75.21,5.0,55,1,2.6,US,1604371115
2414,Gettysburg,39.83,-77.23,4.44,48,14,2.24,US,1604371291
2415,Gibsonia,28.11,-81.97,16.67,67,5,3.6,US,1604371291
2416,Glen Mills,39.92,-75.49,3.89,59,1,2.1,US,1604371291
2417,Greensburg,40.3,-79.54,4.44,41,40,7.2,US,1604371260
2418,Harrisburg,40.27,-76.88,4.0,41,1,4.32,US,1604371229
2419,Havertown,39.98,-75.31,5.0,55,1,2.6,US,1604371291
2420,Hellertown,40.58,-75.34,3.33,51,1,4.6,US,1604371291
2421,Hermitage,41.23,-80.45,4.44,38,40,7.7,US,1604371086
2422,Hershey,40.29,-76.65,4.0,59,1,3.6,US,1604371292
2423,Hershey,40.29,-76.65,4.0,59,1,3.6,US,1604371292
2424,Highspire,40.21,-76.79,4.0,41,1,4.33,US,1604371292
2425,Horsham,51.06,-0.33,8.89,87,0,0.5,GB,1604371292
2426,Huntingdon Valley,40.12,-75.06,5.0,48,1,4.1,US,1604371292
2427,Indiana,40.0,-86.25,6.11,35,1,3.1,US,1604371220
2428,Irwin,40.32,-79.7,4.44,41,20,8.7,US,1604371292
2429,Jamison,41.12,-93.72,10.0,69,1,3.6,US,1604371292
2430,Jenkintown,40.1,-75.13,5.0,48,1,4.1,US,1604371239
2431,Jim Thorpe,40.88,-75.73,2.0,64,1,4.76,US,1604371292
2432,Kennett Square,39.85,-75.71,3.89,59,1,2.1,US,1604371292
2433,King of Prussia,40.09,-75.4,3.89,55,1,2.6,US,1604371293
2434,Kutztown,40.52,-75.78,2.22,77,0,4.66,US,1604371280
2435,Langhorne,40.17,-74.92,5.0,48,1,4.1,US,1604371293
2436,Lansdale,40.24,-75.28,3.89,55,1,2.6,US,1604371293
2437,Latrobe,40.32,-79.38,4.44,41,40,7.2,US,1604371293
2438,Lawn,46.95,-55.53,9.42,69,100,11.23,CA,1604371293
2439,Lewisburg,35.45,-86.79,2.22,86,0,1.06,US,1604371293
2440,Lionville,40.05,-75.66,3.33,59,1,2.1,US,1604371059
2441,Lititz,40.16,-76.31,3.33,51,1,3.1,US,1604371293
2442,Lock Haven,41.14,-77.45,3.89,32,0,0.89,US,1604371293
2443,Malvern,34.36,-92.81,8.0,70,1,1.71,US,1604371294
2444,McMurray,40.28,-80.08,5.0,41,20,8.7,US,1604371294
2445,Mechanicsburg,40.21,-77.01,4.0,41,1,4.57,US,1604371247
2446,Media,39.92,-75.39,4.44,59,1,2.1,US,1604371294
2447,Monaca,40.69,-80.27,5.0,35,1,6.7,US,1604371026
2448,Monroeville,40.42,-79.79,4.44,41,20,8.7,US,1604371294
2449,Montgomeryville,40.25,-75.24,3.89,55,1,2.6,US,1604371294
2450,Moon Township,40.51,-80.21,5.0,38,20,7.2,US,1604371243
2451,Moosic,41.35,-75.74,3.0,55,1,6.7,US,1604371295
2452,Mount Pocono,41.12,-75.36,2.22,63,1,7.2,US,1604371295
2453,Muncy,41.21,-76.79,3.33,51,1,4.1,US,1604371173
2454,Murrysville,40.43,-79.7,4.44,43,31,1.79,US,1604371295
2455,New Kensington,40.57,-79.76,4.44,45,37,3.13,US,1604371295
2456,New Stanton,40.22,-79.61,4.44,41,40,7.2,US,1604371295
2457,Newburg,38.16,-85.66,7.22,36,20,2.1,US,1604371295
2458,Newtown Square,38.93,-76.06,8.89,33,1,5.1,US,1604371295
2459,Norristown,40.12,-75.34,3.89,55,1,2.6,US,1604371295
2460,North Wales,40.21,-75.28,3.89,55,1,2.6,US,1604371296
2461,Oaks,39.2,-94.57,13.0,53,1,3.8,US,1604371296
2462,Paoli,40.04,-75.48,3.33,59,1,2.1,US,1604371296
2463,Philadelphia,39.95,-75.16,5.0,48,1,4.1,US,1604371278
2464,Pittsburgh,40.44,-80.0,5.0,41,20,8.7,US,1604371233
2465,Plymouth Meeting,40.1,-75.27,4.44,55,1,2.6,US,1604371296
2466,Pottstown,40.25,-75.65,3.89,51,1,4.6,US,1604371296
2467,Quakertown,40.44,-75.34,3.33,51,1,2.6,US,1604371064
2468,Roslyn,40.8,-73.65,5.56,54,46,1.34,US,1604371296
2469,Royersford,40.18,-75.54,3.33,51,1,4.6,US,1604371296
2470,Scotrun,41.07,-75.32,2.22,63,1,7.2,US,1604371297
2471,Scranton,41.41,-75.66,3.0,55,1,6.7,US,1604371297
2472,Scranton,41.41,-75.66,3.0,55,1,6.7,US,1604371054
2473,Selinsgrove,40.8,-76.86,2.78,55,20,3.39,US,1604371200
2474,Sewickley,40.54,-80.18,5.0,38,20,7.2,US,1604371237
2475,Shippensburg,40.05,-77.52,4.44,44,32,2.24,US,1604371297
2476,Slippery Rock,41.06,-80.06,4.0,41,40,6.2,US,1604371297
2477,State College,40.79,-77.86,3.89,47,40,7.7,US,1604371152
2478,State College,40.79,-77.86,3.89,47,40,7.7,US,1604371152
2479,Stowe,40.25,-75.68,3.89,51,1,4.6,US,1604371297
2480,Stroudsburg,40.99,-75.19,2.22,47,0,0.89,US,1604371276
2481,Taranto,40.48,17.23,14.44,85,100,1.31,IT,1604371298
2482,Temple,31.1,-97.34,14.44,54,1,1.5,US,1604371298
2483,Trevose,40.14,-74.98,5.0,48,1,4.1,US,1604371298
2484,Trexlertown,40.55,-75.61,3.33,59,1,3.1,US,1604371298
2485,University Park,25.75,-80.37,23.89,56,75,6.7,US,1604371298
2486,Upper Darby,39.93,-75.27,5.0,46,0,0.89,US,1604371298
2487,Provincia di Verona,45.42,11.03,12.22,100,75,0.5,IT,1604371298
2488,Villanova,45.49,11.97,11.67,92,90,1.4,IT,1604371298
2489,Warminster,51.2,-2.18,7.78,88,75,2.23,GB,1604371299
2490,Warrington,53.39,-2.58,8.0,65,0,3.6,GB,1604371299
2491,Washington Township,42.72,-83.04,6.67,45,72,3.13,US,1604371299
2492,Waterfall,-29.41,31.05,17.0,88,0,2.6,ZA,1604371299
2493,West Grove,39.82,-75.83,3.89,51,1,4.1,US,1604371299
2494,West Homestead,40.39,-79.91,5.0,41,20,8.7,US,1604371299
2495,West Lawn,40.33,-75.99,3.33,55,1,3.6,US,1604371299
2496,Wexford,52.33,-6.46,6.67,91,99,3.13,IE,1604371299
2497,Wilkes-Barre,41.25,-75.88,3.0,55,1,6.7,US,1604371042
2498,Williamsport,41.24,-77.0,3.33,51,1,4.1,US,1604371285
2499,Willow Grove,40.14,-75.12,5.0,48,1,4.1,US,1604371300
2500,Wynnewood,34.64,-97.16,12.78,53,1,4.61,US,1604371300
2501,Wyomissing,40.33,-75.97,3.33,55,1,3.6,US,1604371300
2502,Yardley,40.25,-74.85,4.44,59,1,2.6,US,1604371072
2503,Cranston,41.78,-71.44,2.22,51,1,2.6,US,1604371161
2504,East Greenwich,41.66,-71.46,2.22,51,1,2.6,US,1604371300
2505,Providence,41.82,-71.41,2.22,51,1,2.6,US,1604371156
2506,Wakefield,53.68,-1.5,7.22,75,0,6.84,GB,1604371048
2507,Warwick,41.7,-71.42,2.22,51,1,2.6,US,1604371265
2508,Warwick,41.7,-71.42,2.22,51,1,2.6,US,1604371265
2509,Aiken,33.58,-81.6,4.0,86,1,0.81,US,1604371084
2510,Beaufort,5.35,115.75,29.0,74,20,2.6,MY,1604371301
2511,Bluffton,32.24,-80.86,10.0,66,1,2.02,US,1604371072
2512,Clemson,34.68,-82.84,7.22,70,1,1.5,US,1604371301
2513,Easley,34.83,-82.6,5.56,93,1,1.4,US,1604371105
2514,Fort Mill,35.01,-80.95,5.56,62,1,1.27,US,1604371021
2515,Gaffney,35.07,-81.65,5.0,55,6,1.97,US,1604371301
2516,Greer,34.94,-82.23,5.56,69,1,1.5,US,1604371301
2517,Hilton Head,32.22,-80.75,10.0,66,1,3.04,US,1604371301
2518,Inman,35.05,-82.09,6.11,52,1,1.72,US,1604371301
2519,Irmo,34.09,-81.18,4.0,86,1,1.19,US,1604371301
2520,Johns Island,32.79,-80.11,7.0,70,1,1.12,US,1604371194
2521,Landrum,35.18,-82.19,5.0,50,23,0.45,US,1604371302
2522,Mt Pleasant,35.4,-80.44,6.11,72,0,2.32,US,1604371302
2523,Murrells Inlet,33.55,-79.04,7.0,65,1,2.53,US,1604371302
2524,Myrtle Beach,33.69,-78.89,7.0,65,1,2.16,US,1604371302
2525,North Augusta,33.5,-81.97,10.0,53,1,1.12,US,1604371302
2526,North Charleston,32.89,-80.01,7.0,70,1,1.29,US,1604371302
2527,North Myrtle Beach,33.82,-78.68,7.0,65,1,2.45,US,1604371302
2528,Pawleys Island,33.43,-79.12,7.0,93,1,2.51,US,1604371302
2529,Pickens,34.92,-82.72,4.44,93,1,1.56,US,1604371302
2530,Rock Hill,34.92,-81.03,3.89,64,1,1.41,US,1604371188
2531,Seneca,41.12,-83.12,6.11,49,78,4.47,US,1604371302
2532,Simpsonville,34.74,-82.25,9.0,31,1,3.1,US,1604371236
2533,Spartanburg,34.95,-81.93,6.11,52,1,1.65,US,1604371303
2534,Summerville,33.02,-80.18,7.0,87,1,0.59,US,1604371303
2535,Sumter,28.71,-82.08,13.89,82,0,0.45,US,1604371303
2536,Taylors,34.92,-82.3,8.0,69,1,1.5,US,1604371202
2537,West Union,38.79,-83.55,4.44,45,16,0.89,US,1604371303
2538,Deadwood,44.38,-103.73,13.0,37,1,3.76,US,1604371193
2539,Rapid City,44.08,-103.23,14.0,40,1,2.6,US,1604371303
2540,Sioux Falls,43.55,-96.7,10.56,52,1,2.65,US,1604371174
2541,Sioux Falls,43.55,-96.7,10.56,52,1,2.65,US,1604371174
2542,Spearfish,44.49,-103.86,13.0,37,1,4.39,US,1604371304
2543,Yankton,42.87,-97.4,12.22,40,1,3.19,US,1604371304
2544,Alcoa,35.79,-83.97,4.0,60,75,1.84,US,1604371060
2545,Chattanooga,35.05,-85.31,6.0,70,1,0.85,US,1604371204
2546,Collierville,35.04,-89.66,8.89,52,5,2.1,US,1604371304
2547,Cookeville,36.16,-85.5,4.0,77,1,1.9,US,1604371304
2548,Cordoba,38.0,-4.83,10.0,87,0,1.0,ES,1604371304
2549,Crossville,35.95,-85.03,5.0,59,1,1.48,US,1604371304
2550,Farragut,35.88,-84.15,4.0,60,75,1.12,US,1604371304
2551,Fountain City,44.13,-91.72,7.22,56,0,2.37,US,1604371304
2552,Gallatin,45.67,-111.2,11.11,60,1,2.6,US,1604371304
2553,Gatlinburg,35.71,-83.51,3.33,69,1,1.11,US,1604371251
2554,Harriman,35.93,-84.55,5.0,38,1,1.5,US,1604371305
2555,Johnson City,36.31,-82.35,2.22,82,1,2.31,US,1604371053
2556,Jonesborough,36.29,-82.47,2.78,78,13,2.82,US,1604371305
2557,Kingsport,36.55,-82.56,3.33,64,1,2.1,US,1604371305
2558,Knoxville,35.96,-83.92,5.56,61,1,1.43,US,1604371243
2559,Lenoir City,35.8,-84.26,3.89,84,99,0.99,US,1604371305
2560,Memphis,35.15,-90.05,7.0,53,1,2.1,US,1604371140
2561,Millington,35.34,-89.9,5.0,75,75,2.29,US,1604371016
2562,Mount Juliet,36.2,-86.52,5.0,60,1,1.5,US,1604371306
2563,Murfreesboro,35.85,-86.39,4.44,64,75,1.75,US,1604371030
2564,Nashville,36.17,-86.78,5.0,60,1,1.98,US,1604371087
2565,Oak Ridge,36.01,-84.27,4.0,64,1,1.0,US,1604371136
2566,Oakridge,43.75,-122.46,11.67,1,6,1.78,US,1604371306
2567,Pigeon Forge,35.79,-83.55,3.33,69,1,1.49,US,1604371306
2568,Sevierville,35.87,-83.56,2.22,69,1,1.46,US,1604371092
2569,Spring Hill,28.48,-82.53,13.33,71,1,4.6,US,1604371131
2570,Thompson's Station,35.8,-86.91,2.78,72,1,1.55,US,1604371306
2571,Abilene,32.45,-99.73,13.89,54,1,4.1,US,1604371232
2572,Allen,41.07,-85.01,4.0,51,75,4.6,US,1604371307
2573,Alvin,29.42,-95.24,15.0,58,1,2.24,US,1604371108
2574,Amarillo,35.22,-101.83,14.44,47,1,5.7,US,1604371226
2575,Atascocita,30.0,-95.18,12.0,58,20,2.37,US,1604371307
2576,Austin,30.27,-97.74,16.0,38,1,2.09,US,1604371242
2577,Austin,30.27,-97.74,16.0,38,1,2.09,US,1604371242
2578,Balcones Heights,29.49,-98.55,16.11,41,20,2.29,US,1604371121
2579,Bartonville,40.65,-89.65,7.22,48,1,2.6,US,1604371307
2580,Bastrop,32.76,-91.87,7.0,93,1,1.13,US,1604371307
2581,Baytown,29.74,-94.98,15.56,75,0,2.76,US,1604371307
2582,Bellaire,29.71,-95.46,18.0,34,1,4.1,US,1604371257
2583,Benbrook,32.67,-97.46,16.11,50,1,2.6,US,1604371261
2584,Boerne,29.79,-98.73,13.33,52,1,2.26,US,1604371114
2585,Brenham,30.17,-96.4,12.78,66,1,2.13,US,1604371308
2586,Brownsville,25.9,-97.5,19.0,77,1,2.6,US,1604371307
2587,Brownwood,31.71,-98.99,9.0,70,1,3.77,US,1604371308
2588,Bryan,30.67,-96.37,15.0,50,1,1.5,US,1604371056
2589,Buda,30.09,-97.84,14.44,57,3,1.95,US,1604371308
2590,Bulverde,29.74,-98.45,14.44,37,73,2.07,US,1604371077
2591,Burleson,32.54,-97.32,13.33,63,0,3.8,US,1604371308
2592,Canyon,34.98,-101.92,14.44,55,12,0.45,US,1604371065
2593,Cedar Hill,32.59,-96.96,14.0,47,1,2.6,US,1604371267
2594,Cedar Park,30.51,-97.82,15.0,66,0,2.44,US,1604371054
2595,Cleburne,32.35,-97.39,14.0,50,1,3.1,US,1604371308
2596,Clute,29.02,-95.4,17.22,71,1,2.88,US,1604371308
2597,College Station,30.63,-96.33,15.0,41,1,1.5,US,1604371309
2598,Colleyville,32.88,-97.16,14.0,50,1,2.6,US,1604371189
2599,Conroe,30.31,-95.46,15.0,81,1,1.68,US,1604371101
2600,Converse,29.52,-98.32,16.0,47,1,2.21,US,1604371309
2601,Coppell,32.95,-97.02,14.0,50,1,2.6,US,1604371026
2602,Copperas Cove,31.12,-97.9,16.0,44,1,2.1,US,1604371261
2603,Corinth,37.94,22.96,13.89,87,20,2.35,GR,1604371165
2604,Corpus Christi,27.8,-97.4,16.67,67,1,2.1,US,1604371255
2605,Crosby,53.48,-3.03,8.0,65,0,3.6,GB,1604371309
2606,Cross Roads,33.23,-97.0,14.44,75,1,3.72,US,1604371309
2607,Crowley,30.21,-92.37,11.67,75,0,3.45,US,1604371309
2608,Del Rio,29.36,-100.9,18.0,45,1,3.1,US,1604371289
2609,Denton,33.2,-97.13,13.89,75,1,3.75,US,1604371310
2610,DeSoto,32.59,-96.86,14.0,47,1,2.6,US,1604371310
2611,DeSoto,32.59,-96.86,14.0,47,1,2.6,US,1604371310
2612,Duncanville,32.65,-96.91,14.0,47,1,2.6,US,1604371310
2613,Edinburgh,55.95,-3.2,6.11,93,75,8.2,GB,1604371305
2614,El Paso,31.8,-106.2,18.89,33,20,3.1,US,1604371310
2615,Ennis,52.84,-8.99,7.0,87,75,5.1,IE,1604371310
2616,Euless,32.84,-97.08,14.0,50,1,2.6,US,1604371099
2617,Flower Mound,33.01,-97.1,14.0,50,1,2.6,US,1604371310
2618,Forest Hill,32.67,-97.27,16.11,81,1,3.61,US,1604371310
2619,Forney,32.75,-96.47,14.44,57,1,2.1,US,1604371310
2620,Fort Worth,32.73,-97.32,16.11,50,1,1.5,US,1604371310
2621,Friendswood,29.53,-95.2,18.0,58,1,2.49,US,1604371082
2622,Fulshear,29.69,-95.9,13.33,54,1,2.1,US,1604371311
2623,Galveston,29.37,-94.97,18.33,55,1,3.6,US,1604371311
2624,Garland,32.91,-96.64,14.44,47,1,2.6,US,1604371138
2625,Granbury,32.44,-97.79,13.89,66,1,1.5,US,1604371172
2626,Grand Prairie,32.75,-97.0,14.0,54,1,3.43,US,1604371311
2627,Grapevine,32.93,-97.08,14.0,50,1,2.6,US,1604371249
2628,Haltom City,32.8,-97.27,14.0,50,1,1.5,US,1604371311
2629,Harker Heights,31.08,-97.66,16.0,58,1,2.1,US,1604371118
2630,Harlingen,26.19,-97.7,18.89,77,20,2.6,US,1604371050
2631,Helotes,29.58,-98.69,16.11,45,84,2.04,US,1604371312
2632,Hickory Creek,33.12,-97.04,13.33,75,1,3.62,US,1604371312
2633,Houston,29.76,-95.36,18.0,34,1,4.1,US,1604371235
2634,Humble,30.0,-95.26,12.0,58,20,2.33,US,1604371312
2635,Hurst,32.82,-97.17,16.11,50,1,2.6,US,1604371312
2636,Hutto,30.54,-97.55,15.56,33,1,2.16,US,1604371193
2637,Irving,32.81,-96.95,14.0,54,20,2.1,US,1604371178
2638,Katy,29.79,-95.82,13.33,54,1,2.1,US,1604371180
2639,Katy,29.79,-95.82,13.33,54,1,2.1,US,1604371180
2640,Keller,32.93,-97.25,15.0,47,1,2.1,US,1604371095
2641,Kemah,39.6,39.04,8.0,93,75,1.5,TR,1604371312
2642,Kerrville,30.05,-99.14,13.33,49,1,2.59,US,1604371021
2643,Killeen,31.12,-97.73,16.0,44,1,1.5,US,1604371312
2644,Kingsville,27.52,-97.86,16.0,72,1,2.6,US,1604371312
2645,Kingwood,39.47,-79.68,4.0,38,20,5.1,US,1604371313
2646,Kyle,30.0,-97.87,12.78,37,1,1.77,US,1604371313
2647,Lake Jackson,29.03,-95.43,17.22,71,1,2.68,US,1604371313
2648,Lakeway,30.36,-97.98,16.0,50,1,2.1,US,1604371313
2649,LaPorte,41.61,-86.72,7.78,51,1,3.1,US,1604371014
2650,Laredo,27.51,-99.51,19.0,42,1,2.6,US,1604371313
2651,League City,29.51,-95.09,16.11,47,1,1.5,US,1604371180
2652,Leander,30.58,-97.85,15.0,50,1,2.61,US,1604371313
2653,Levelland,33.59,-102.38,16.0,36,20,5.1,US,1604371313
2654,Lewisville,33.05,-96.99,14.0,47,5,3.1,US,1604371031
2655,Lindale,32.52,-95.41,11.0,71,1,2.1,US,1604371313
